-3.14159265358979	0
-3.12902628297543	-0.00593320660376658
-3.11645991236108	-0.0119187708817536
-3.10389354174672	-0.0179543757992566
-3.09132717113236	-0.0240375650027777
-3.078760800518	-0.0301657425278491
-3.06619442990364	-0.036336172790071
-3.05362805928928	-0.0425459808676415
-3.04106168867492	-0.0487921530855718
-3.02849531806056	-0.0550715379109412
-3.0159289474462	-0.0613808471680659
-3.00336257683184	-0.0677166575816476
-2.99079620621748	-0.0740754126552311
-2.97822983560312	-0.0804534248914536
-2.96566346498876	-0.0868468783596083
-2.95309709437441	-0.0932518316152323
-2.94053072376005	-0.0996642209752868
-2.92796435314569	-0.106079864151451
-2.91539798253133	-0.112494464243031
-2.90283161191697	-0.118903614089763
-2.89026524130261	-0.125302800983556
-2.87769887068825	-0.131687411737072
-2.86513250007389	-0.138052738105769
-2.85256612945953	-0.144393982558581
-2.83999975884517	-0.150706264391347
-2.82743338823081	-0.156984626175599
-2.81486701761645	-0.163224040533911
-2.8023006470021	-0.169419417231883
-2.78973427638774	-0.17556561057526
-2.77716790577338	-0.181657427099489
-2.76460153515902	-0.187689633537616
-2.75203516454466	-0.193656965051048
-2.7394687939303	-0.199554133706637
-2.72690242331594	-0.205375837182042
-2.71433605270158	-0.211116767680306
-2.70176968208722	-0.216771621033237
-2.68920331147286	-0.222335105972266
-2.6766369408585	-0.22780195354434
-2.66407057024414	-0.233166926649301
-2.65150419962979	-0.238424829674484
-2.63893782901543	-0.243570518201304
-2.62637145840107	-0.24859890875795
-2.61380508778671	-0.253504988591568
-2.60123871717235	-0.25828382543288
-2.58867234655799	-0.262930577225466
-2.57610597594363	-0.267440501791938
-2.56353960532927	-0.271808966408782
-2.55097323471491	-0.276031457261471
-2.53840686410055	-0.280103588751533
-2.52584049348619	-0.284021112627308
-2.51327412287183	-0.287779926910364
-2.50070775225748	-0.291376084589841
-2.48814138164312	-0.294805802057491
-2.47557501102876	-0.298065467256529
-2.4630086404144	-0.30115164751854
-2.45044226980004	-0.30406109706297
-2.43787589918568	-0.306790764134881
-2.42530952857132	-0.30933779775786
-2.41274315795696	-0.311699554079616
-2.4001767873426	-0.31387360228935
-2.38761041672824	-0.315857730087388
-2.37504404611388	-0.317649948688633
-2.36247767549952	-0.319248497343034
-2.34991130488517	-0.32065184735811
-2.33734493427081	-0.321858705609717
-2.32477856365645	-0.322868017529232
-2.31221219304209	-0.323678969557255
-2.29964582242773	-0.324290991055269
-2.28707945181337	-0.32470375566893
-2.27451308119901	-0.324917182138419
-2.26194671058465	-0.324931434553251
-2.24938033997029	-0.324746922050523
-2.23681396935593	-0.324364297958091
-2.22424759874157	-0.323784458385489
-2.21168122812721	-0.323008540267537
-2.19911485751286	-0.322037918867827
-2.1865484868985	-0.320874204750174
-2.17398211628414	-0.31951924022901
-2.16141574566978	-0.317975095310604
-2.14884937505542	-0.316244063139284
-2.13628300444106	-0.314328654963943
-2.1237166338267	-0.312231594642086
-2.11115026321234	-0.309955812699948
-2.09858389259798	-0.307504439968486
-2.08601752198362	-0.304880800816919
-2.07345115136926	-0.302088406005703
-2.0608847807549	-0.299130945182944
-2.04831841014055	-0.296012279048526
-2.03575203952619	-0.292736431211649
-2.02318566891183	-0.289307579767722
-2.01061929829747	-0.285730048621541
-1.99805292768311	-0.282008298584325
-1.98548655706875	-0.278146918272192
-1.97292018645439	-0.274150614834436
-1.96035381584003	-0.270024204539624
-1.94778744522567	-0.265772603248295
-1.93522107461131	-0.261400816800235
-1.92265470399695	-0.256913931344735
-1.91008833338259	-0.252317103641727
-1.89752196276824	-0.24761555136122
-1.88495559215388	-0.242814543408274
-1.87238922153952	-0.23791939029978
-1.85982285092516	-0.232935434619198
-1.8472564803108	-0.227868041573876
-1.83469010969644	-0.222722589679508
-1.82212373908208	-0.21750446159483
-1.80955736846772	-0.21221903512885
-1.79699099785336	-0.206871674441925
-1.784424627239	-0.201467721460643
-1.77185825662464	-0.19601248752549
-1.75929188601028	-0.190511245288957
-1.74672551539593	-0.184969220880703
-1.73415914478157	-0.179391586354437
-1.72159277416721	-0.173783452430877
-1.70902640355285	-0.168149861548892
-1.69646003293849	-0.162495781235973
-1.68389366232413	-0.156826097807956
-1.67132729170977	-0.151145610406113
-1.65876092109541	-0.145459025378878
-1.64619455048105	-0.13977095101368
-1.63362817986669	-0.134085892623478
-1.62106180925233	-0.128408247990755
-1.60849543863797	-0.122742303170969
-1.59592906802361	-0.117092228655965
-1.58336269740926	-0.111462075896575
-1.5707963267949	-0.105855774182647
-1.55822995618054	-0.100277127877544
